日期,收盘价,开盘价,最高价,最低价,成交量,涨跌幅,振幅,持仓量,Wind有色指数,上证A股指数,美国:纳斯达克综合指数,美国:标准普尔500指数,标普中国A股质量价值指数,美国:道琼斯工业平均指数,道琼斯全球指数,恒生指数,欧洲证券交易所100指数,标普高盛铝全收益指数,收盘价:沪铝指数
Date,close,open,high,low,volume,pct_chg,swing,oi,wind_nonferrous,sha_ind,nasd_ind,sp500_ind,sp_cna_ind,dj_ind_ind,dj_glo_ind,hs_ind,eu100_ind,sp_al_ind,sh_al_ind
2020-09-13,1775.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2815.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,431.58 ,#N/A,#N/A,#N/A,#N/A
2020-09-14,1802.0000,1778.0000,1805.0000,1775.5000,13064.0000,1.5211,1.6620,4159.0000,1382.28 ,3436.40 ,11056.65 ,3383.54 ,7130.72 ,27993.33 ,436.79 ,24640.28 ,991.25 ,48.01 ,14362.06 
2020-09-15,1793.5000,1801.0000,1810.5000,1787.0000,11191.0000,-0.3888,1.3041,2811.0000,1385.13 ,3454.12 ,11190.32 ,3401.20 ,7142.22 ,27995.60 ,438.91 ,24732.76 ,995.97 ,47.69 ,14415.85 
2020-09-16,1793.0000,1793.0000,1804.5000,1789.5000,9254.0000,0.1956,0.8364,73376.0000,1374.69 ,3441.77 ,11050.47 ,3385.49 ,7121.31 ,28032.38 ,438.75 ,24725.63 ,998.92 ,47.85 ,14388.19 
2020-09-17,1781.0000,1793.0000,1795.5000,1779.5000,10425.0000,-0.8076,0.8924,2281.0000,1361.19 ,3427.55 ,10910.28 ,3357.01 ,7118.94 ,27901.98 ,435.26 ,24340.85 ,992.06 ,47.46 ,14325.68 
2020-09-18,1795.5000,1782.5000,1796.0000,1782.5000,10554.0000,0.8141,0.7580,2447.0000,1383.00 ,3498.55 ,10793.28 ,3319.47 ,7214.42 ,27657.42 ,433.00 ,24455.41 ,982.77 ,47.77 ,14430.70 
2020-09-19,1795.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2447.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-09-20,1795.5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2447.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,432.69 ,#N/A,#N/A,#N/A,#N/A
2020-09-21,1782.0000,1794.5000,1804.0000,1775.5000,12698.0000,-0.5858,1.5873,2540.0000,1373.98 ,3476.35 ,10778.80 ,3281.06 ,7146.68 ,27147.70 ,425.73 ,23950.69 ,949.49 ,47.40 ,14450.55 
2020-09-22,1779.0000,1782.0000,1792.5000,1774.5000,10614.0000,-0.0281,1.0101,2352.0000,1362.70 ,3431.65 ,10963.64 ,3315.57 ,7034.58 ,27288.18 ,427.38 ,23716.85 ,949.99 ,47.32 ,14342.07 
2020-09-23,1754.5000,1778.0000,1778.5000,1751.5000,16166.0000,-1.2384,1.5177,4764.0000,1352.18 ,3437.30 ,10632.99 ,3236.92 ,7136.40 ,26763.13 ,421.32 ,23742.51 ,957.01 ,46.72 ,14160.62 
2020-09-24,1747.5000,1751.5000,1756.0000,1726.0000,18833.0000,-0.3990,1.7099,4301.0000,1329.92 ,3378.02 ,10672.27 ,3246.59 ,6911.10 ,26815.44 ,419.12 ,23311.07 ,948.11 ,46.34 ,13743.10 
2020-09-25,1762.0000,1750.0000,1763.0000,1744.0000,12953.0000,1.2644,1.0873,6074.0000,1339.92 ,3374.05 ,10913.56 ,3298.46 ,6911.24 ,27173.96 ,423.33 ,23235.42 ,944.55 ,46.58 ,13923.64 
2020-09-26,1762.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6074.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020-09-27,1762.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6074.0000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,423.41 ,#N/A,#N/A,#N/A,#N/A
