Date,close,open,high,low,volume,pct_chg,swing,oi,chn_nonferrous,sha_ind,sp500_ind,djind_ind,nasd_ind,spcha_ind,djglo+ind,hs_ind,eu100_ind,spal_ind,shfeal_ind
2022-05-20,2969.5,2935.0,2993.5,2910.0,13775.0,2.1676,2.8421,0.0,4407.34,3297.33,3901.36,31261.9,11354.62,6658.78,473.74,20717.24,1200.49,75.83,20799.79
2022-05-23,2955.0,2975.0,2998.0,2930.0,11754.0,0.3055,2.2899,2555.0,4387.17,3297.7,3973.75,31880.24,11535.28,6727.57,480.81,20470.06,1215.31,75.96,20854.91
2022-05-24,2877.0,2953.5,2964.0,2872.0,11122.0,-2.6725,3.1134,2224.0,4354.57,3218.12,3941.48,31928.62,11264.45,6466.45,476.23,20112.1,1195.09,74.55,20462.45
2022-05-25,2868.0,2885.5,2895.0,2821.0,11946.0,-1.1546,2.5721,2018.0,4357.3,3256.4,3978.73,32120.28,11434.74,6569.86,479.47,20171.27,1206.68,73.85,20486.99
2022-05-26,2866.0,2875.0,2897.0,2845.0,7744.0,-0.2784,1.8131,2832.0,4317.67,3272.82,4057.84,32637.19,11740.65,6618.34,486.66,20116.2,1224.98,73.6,20496.58
2022-05-27,2868.5,2867.0,2892.5,2850.0,7985.0,0.1222,1.4829,3822.0,4409.17,3280.26,4158.24,33212.96,12131.13,6601.1,496.53,20697.36,1242.37,73.74,20771.4
2022-05-31,2789.0,2885.0,2896.5,2783.0,15218.0,-3.4447,3.941,4382.0,4486.48,3338.94,4132.15,32990.12,12081.39,6713.12,496.41,21415.2,1242.42,71.5,20779.77
2022-06-01,2724.0,2792.5,2815.0,2720.0,21284.0,-2.2605,3.4062,3495.0,4435.94,3334.46,4101.23,32813.23,11994.46,6705.83,492.73,21294.94,1229.02,69.93,20286.49
2022-06-06,2789.0,2758.0,2813.0,2731.5,16922.0,2.3111,2.9919,2375.0,4506.23,3390.95,4121.43,32915.78,12061.37,6823.3,496.13,21653.9,1249.59,71.35,20944.42
2022-06-07,2786.5,2788.5,2799.0,2736.0,15248.0,0.1438,2.2589,4005.0,4487.82,3396.54,4160.68,33180.14,12175.23,6858.92,497.95,21531.67,1242.75,71.23,20719.51
2022-06-08,2836.0,2794.5,2846.5,2767.0,13219.0,2.0695,2.853,3500.0,4544.04,3419.7,4115.77,32910.9,12086.27,6841.47,495.18,22014.59,1239.28,72.28,20750.71
2022-06-09,2760.0,2836.0,2851.0,2749.5,14722.0,-2.0929,3.579,4205.0,4519.02,3393.63,4017.82,32272.79,11754.23,6763.04,485.2,21869.05,1222.66,70.78,20844.82
2022-06-10,2682.5,2760.0,2763.0,2667.0,16292.0,-2.8432,3.4783,5170.0,4490.42,3441.79,3900.86,31392.79,11340.02,6869.33,472.08,21806.18,1190.66,68.73,20609.58
2022-06-13,2637.0,2674.0,2686.0,2595.0,21233.0,-1.6045,3.3924,4450.0,4380.0,3411.06,3749.63,30516.74,10809.23,6868.44,454.78,21067.58,1156.45,67.32,20014.08
2022-06-14,2558.0,2637.0,2647.5,2556.0,19317.0,-2.6636,3.4699,5276.0,4351.77,3446.12,3735.48,30364.83,10828.35,6858.24,451.9,21067.99,1146.61,65.82,20015.3
2022-06-15,2615.0,2567.0,2627.5,2559.0,17391.0,1.751,2.6779,4331.0,4297.53,3463.62,3789.99,30668.53,11099.16,6860.35,456.59,21308.21,1163.16,66.44,19822.24
2022-06-16,2521.5,2619.0,2650.0,2487.0,23401.0,-2.7387,6.2333,5483.0,4312.75,3442.85,3666.77,29927.07,10646.1,6859.4,445.65,20845.43,1127.59,64.16,19999.81
2022-06-17,2503.0,2518.0,2538.0,2488.0,13799.0,-0.0599,1.9829,56706.0,4243.65,3475.83,3674.84,29888.78,10798.35,6875.86,444.76,21075.0,1127.96,64.03,19782.87
2022-06-21,2530.0,2515.0,2560.0,2512.5,12040.0,0.1187,1.889,57552.0,4185.41,3465.49,3764.79,30530.25,11069.3,6779.7,453.93,21559.59,1143.91,65.02,19715.86
2022-06-22,2539.0,2524.5,2541.0,2462.0,16138.0,0.2171,3.1225,3838.0,4103.04,3424.06,3759.89,30483.13,11053.08,6701.56,451.72,21008.34,1130.77,63.64,19364.32
2022-06-23,2468.0,2521.5,2531.5,2463.0,18894.0,-0.4638,2.6979,3422.0,4053.64,3479.53,3795.73,30677.36,11232.19,6827.17,453.66,21273.87,1123.69,63.66,19415.2
2022-06-24,2450.0,2468.0,2497.5,2421.0,19376.0,-1.11,3.0997,82.0,3862.97,3510.59,3911.74,31500.68,11607.62,6890.99,465.43,21719.06,1157.68,63.08,18888.1
2022-06-27,2488.0,2455.0,2508.0,2447.5,12010.0,1.3029,2.4694,3902.0,3919.23,3541.52,3900.11,31438.26,11524.55,7020.81,467.04,22229.52,1164.48,64.01,19131.15
2022-06-28,2487.0,2488.0,2536.0,2476.5,14510.0,-0.3406,2.3915,3397.0,3994.76,3573.04,3821.55,30946.99,11181.54,7151.99,461.33,22418.97,1172.77,63.9,19440.83
2022-06-29,2472.5,2491.0,2497.5,2443.0,14561.0,-0.7427,2.1914,3133.0,3899.0,3522.98,3818.83,31029.31,11177.89,6992.64,458.63,21996.89,1165.32,63.42,19275.85
2022-06-30,2444.0,2468.0,2482.5,2402.0,19169.0,-1.0927,3.2558,3944.0,3923.72,3561.89,3785.38,30775.43,11028.74,7041.46,453.52,21859.79,1145.98,62.75,19052.04
2022-07-05,2369.0,2462.5,2477.0,2364.0,18673.0,-3.8555,4.5879,3616.0,3743.6,3567.64,3831.39,30967.82,11322.24,7251.07,454.21,21853.07,1124.04,61.46,18470.72
2022-07-06,2400.0,2378.0,2423.5,2355.0,17775.0,0.3344,2.8915,4619.0,3667.57,3516.65,3845.08,31037.68,11361.85,7093.12,454.45,21586.66,1143.07,61.93,18308.21
2022-07-07,2447.5,2407.0,2483.0,2368.0,20377.0,1.5771,4.7917,4797.0,3685.72,3526.2,3902.62,31384.55,11621.35,7227.77,461.73,21643.58,1168.49,62.79,18344.0
2022-07-08,2443.5,2449.0,2460.0,2387.5,10425.0,0.0409,2.9622,4524.0,3666.57,3517.37,3899.38,31338.15,11635.31,7089.34,462.18,21725.78,1174.54,62.62,18352.02
2022-07-11,2377.0,2436.5,2436.5,2372.0,13409.0,-2.442,2.6397,2589.0,3693.2,3472.7,3854.43,31173.84,11372.6,6939.71,456.28,21124.2,1167.74,61.12,18172.56
2022-07-12,2360.0,2372.0,2395.0,2352.0,14199.0,-0.8195,1.809,2853.0,3643.84,3439.07,3818.8,30981.33,11264.73,6895.28,452.83,20844.74,1172.5,60.63,17574.03
2022-07-13,2359.0,2362.5,2385.0,2336.0,16375.0,-0.0424,2.0763,2917.0,3591.88,3441.89,3801.78,30772.79,11247.58,6919.6,451.6,20797.95,1164.78,60.53,17207.63
2022-07-14,2327.0,2357.5,2373.0,2322.0,11078.0,-1.2099,2.1619,2189.0,3495.57,3439.04,3790.38,30630.17,11251.19,6925.24,447.25,20751.21,1148.94,60.03,17236.46
2022-07-15,2340.0,2338.5,2367.0,2310.0,13409.0,0.1498,2.4495,52249.0,3351.6,3382.68,3863.16,31288.26,11452.42,6860.07,454.43,20297.72,1168.96,60.16,17139.9
2022-07-18,2427.0,2336.5,2464.0,2331.0,20421.0,3.5851,5.6838,4466.0,3517.61,3435.22,3830.85,31072.61,11360.05,7012.04,455.58,20846.18,1184.66,62.33,17788.47
2022-07-19,2385.0,2430.5,2435.0,2382.0,11834.0,-1.7103,2.1838,53680.0,3494.65,3436.68,3936.69,31827.05,11713.15,7049.78,465.07,20661.06,1203.32,61.38,17923.21
2022-07-20,2422.0,2389.0,2462.0,2387.0,15171.0,1.3813,3.1447,3233.0,3581.32,3463.04,3959.9,31874.84,11897.65,7109.19,468.01,20890.22,1205.39,62.63,17882.09
2022-07-21,2439.5,2427.0,2451.5,2405.0,11573.0,0.3909,1.9199,2922.0,3573.09,3428.64,3998.95,32036.9,12059.61,6970.08,471.28,20574.63,1208.94,62.38,17913.06
2022-07-22,2459.0,2435.0,2480.0,2432.0,11407.0,1.5906,1.9676,4520.0,3599.77,3426.6,3961.63,31899.29,11834.11,6944.26,469.31,20609.14,1211.43,63.93,17963.22
2022-07-25,2408.0,2459.0,2467.5,2395.0,13350.0,-2.7267,2.9484,3500.0,3606.51,3406.14,3966.84,31990.04,11782.67,6897.9,469.21,20562.94,1215.64,62.18,17776.97
2022-07-26,2422.0,2406.5,2440.0,2403.5,10449.0,0.5605,1.5158,2245.0,3721.71,3434.54,3921.05,31761.54,11562.57,6962.29,465.18,20905.88,1213.48,62.55,17990.9
2022-07-27,2426.0,2423.5,2435.0,2371.0,10788.0,0.1858,2.6424,1574.0,3673.3,3432.7,4023.61,32197.59,12032.42,6990.38,472.85,20670.04,1224.7,62.56,18042.44
2022-07-28,2465.0,2432.0,2495.5,2432.0,14310.0,1.7544,2.6175,3184.0,3762.14,3439.74,4072.43,32529.63,12162.59,7001.63,478.89,20622.68,1239.58,63.46,18716.29
2022-07-29,2482.5,2462.0,2494.0,2437.5,16949.0,1.079,2.2921,5080.0,3781.82,3408.96,4130.29,32845.13,12390.69,6984.79,484.22,20156.51,1255.15,64.45,18725.4
2022-08-01,2450.0,2481.5,2481.5,2418.5,13207.0,-1.5471,2.5378,2546.0,3831.79,3415.75,4118.63,32798.4,12368.98,7047.03,485.07,20165.84,1252.07,62.94,18198.27
2022-08-02,2414.0,2445.5,2453.5,2405.0,14538.0,-0.6789,1.9796,3703.0,3791.67,3338.49,4091.19,32396.17,12348.76,6762.81,481.21,19689.21,1247.35,62.44,18067.67
2022-08-03,2385.0,2409.5,2423.5,2376.0,12884.0,-1.2218,1.9677,2974.0,3761.95,3314.75,4155.17,32812.5,12668.16,6664.41,485.15,19767.09,1261.25,61.46,18230.77
2022-08-04,2403.0,2386.5,2412.0,2358.0,13707.0,1.0513,2.2642,2891.0,3722.74,3341.39,4151.94,32726.82,12720.58,6702.35,486.59,20174.04,1262.02,62.17,18164.97
2022-08-05,2421.0,2405.5,2454.0,2404.5,12727.0,0.7491,2.0599,4547.0,3826.05,3381.24,4145.19,32803.47,12657.55,6733.5,485.65,20201.94,1253.89,62.6,18469.57
2022-08-08,2440.0,2419.0,2452.0,2408.5,7396.0,0.9934,1.7968,1600.0,3803.82,3391.34,4140.06,32832.54,12644.46,6847.21,486.98,20045.77,1263.55,63.37,18361.9
2022-08-09,2472.0,2448.5,2507.5,2439.0,13359.0,1.0836,2.8074,3336.0,3803.6,3402.43,4122.47,32774.41,12493.93,6878.45,484.43,20003.44,1254.72,64.49,18466.2
2022-08-10,2496.5,2472.0,2500.0,2443.0,14797.0,0.2409,2.3058,2634.0,3801.27,3384.14,4210.24,33309.51,12854.8,6821.28,493.73,19610.84,1262.16,64.41,18604.09
2022-08-11,2517.0,2495.5,2525.5,2486.0,13096.0,1.1046,1.5822,2581.0,3898.52,3438.4,4207.27,33336.67,12779.91,6921.52,494.52,20082.43,1268.34,65.18,18653.67
2022-08-12,2433.0,2522.5,2527.0,2430.0,13996.0,-3.4715,3.8538,2403.0,3916.57,3433.36,4280.15,33761.05,13047.19,6939.15,499.53,20175.62,1269.1,62.95,18636.5
2022-08-15,2403.5,2439.5,2448.5,2380.0,17276.0,-1.2734,2.8155,3686.0,3805.47,3432.65,4297.14,33912.44,13128.05,6979.05,500.66,20040.86,1272.12,61.73,17955.95
2022-08-16,2396.5,2409.0,2459.0,2388.5,17949.0,0.272,2.9332,52717.0,3831.07,3434.57,4305.2,34152.01,13102.55,7025.96,500.88,19830.52,1276.57,61.71,18118.26
2022-08-17,2413.5,2400.0,2440.5,2391.0,12664.0,0.8988,2.0655,2763.0,3832.4,3450.03,4274.04,33980.32,12938.12,6999.78,497.38,19922.45,1265.93,62.24,18527.24
2022-08-18,2405.0,2411.0,2426.0,2381.0,12758.0,-0.2489,1.8645,3639.0,3768.05,3434.24,4283.74,33999.04,12965.34,6937.92,497.68,19763.91,1271.35,62.07,18208.07
2022-08-19,2393.5,2404.0,2411.0,2375.0,11643.0,-0.3953,1.4969,5001.0,3803.8,3413.93,4228.48,33706.74,12705.21,6881.16,490.98,19773.03,1261.05,61.7,18277.2
2022-08-22,2388.5,2405.0,2409.0,2374.0,11264.0,0.1048,1.4623,2207.0,3865.09,3434.61,4137.99,33063.61,12381.57,7019.41,482.47,19656.98,1243.37,61.85,18446.21
2022-08-23,2428.0,2392.5,2442.0,2392.5,13628.0,1.5687,2.0724,3191.0,3876.14,3433.02,4128.73,32909.59,12381.3,7035.05,481.61,19503.25,1245.26,62.78,18571.48
2022-08-24,2426.5,2407.5,2452.0,2407.0,13252.0,0.1031,1.8534,3098.0,3895.2,3369.17,4140.77,32969.23,12431.53,6849.4,482.45,19268.74,1251.04,62.87,18957.65
2022-08-25,2435.5,2426.5,2445.0,2418.0,10345.0,0.2263,1.1127,3591.0,3909.02,3401.72,4199.12,33291.78,12639.27,6921.82,488.39,19968.38,1254.12,62.95,18833.28
2022-08-26,2490.0,2430.0,2515.0,2425.5,17160.0,2.3218,3.6748,5363.0,3920.63,3391.19,4057.66,32283.4,12141.71,6868.57,477.27,20170.04,1234.99,64.45,18797.78
2022-08-30,2384.0,2475.0,2478.0,2384.0,19143.0,-4.3914,3.7751,4356.0,3815.33,3381.87,3986.16,31790.87,11883.14,6847.65,468.87,19949.03,1212.68,61.79,18331.31
2022-08-31,2363.0,2390.0,2417.5,2339.0,19908.0,-1.1711,3.2928,5539.0,3832.89,3355.6,3955.0,31510.43,11816.2,6678.08,466.35,19954.39,1196.28,61.01,18392.31
2022-09-01,2305.0,2362.5,2363.0,2288.0,22804.0,-2.2891,3.1739,4997.0,3724.27,3337.62,3966.85,31656.42,11785.13,6699.56,462.31,19597.31,1176.57,59.32,17877.91
2022-09-02,2305.0,2311.0,2329.0,2290.0,14650.0,0.4357,1.692,4236.0,3668.58,3339.17,3924.26,31318.44,11630.86,6695.75,461.42,19452.09,1198.92,59.28,18077.6
2022-09-06,2260.5,2289.5,2304.0,2257.5,17442.0,-1.0939,2.0323,3959.0,3806.21,3398.82,3908.19,31145.3,11544.91,6869.96,457.72,19202.73,1188.38,58.28,18445.44
2022-09-07,2241.0,2263.0,2273.0,2233.0,16896.0,-0.8626,1.7695,4307.0,3743.87,3401.82,3979.87,31581.28,11791.9,6822.84,461.75,19044.3,1183.2,57.59,18230.62
2022-09-08,2277.0,2241.0,2284.0,2241.0,13272.0,1.8792,1.9188,3451.0,3788.58,3390.66,4006.18,31774.52,11862.13,6747.19,465.41,18854.62,1187.99,58.42,18508.65
2022-09-09,2289.0,2273.0,2343.5,2264.5,16415.0,0.9482,3.4695,2928.0,3906.7,3418.38,4067.36,32151.71,12112.31,6789.16,473.43,19362.25,1205.38,58.92,18871.17
2022-09-13,2308.0,2298.0,2344.0,2294.0,14955.0,1.0951,2.181,4536.0,3915.06,3420.26,3932.69,31104.97,11633.57,6765.88,464.3,19326.86,1207.59,59.61,18672.33
2022-09-14,2277.0,2310.0,2318.0,2243.5,15984.0,-1.5564,3.2279,67884.0,3856.98,3392.77,3946.01,31135.09,11719.68,6680.06,463.01,18847.1,1202.89,58.51,18563.54
2022-09-15,2315.0,2276.0,2320.0,2271.5,15789.0,1.9599,2.13,0.0,3855.76,3353.31,3901.35,30961.82,11552.36,6533.12,458.93,18930.38,1191.23,59.47,18797.27
2022-09-16,2283.0,2312.5,2312.5,2248.0,12830.0,-1.0618,2.7862,0.0,3819.34,3276.13,3873.33,30822.42,11448.4,6339.98,454.39,18761.69,1174.87,58.7,18641.37
2022-09-19,2249.0,2284.0,2293.0,2246.0,8178.0,-1.2297,2.0587,2750.0,3830.01,3264.91,3899.89,31019.68,11535.02,6315.26,455.81,18565.97,1174.17,58.01,18616.12
2022-09-20,2255.0,2256.0,2271.0,2241.0,11816.0,0.1777,1.3339,2826.0,3856.73,3271.98,3855.93,30706.23,11425.05,6382.71,451.98,18781.42,1161.1,57.86,18560.56
2022-09-21,2203.0,2250.5,2259.5,2198.0,16678.0,-1.8927,2.7273,78785.0,3899.68,3266.51,3789.93,30183.78,11220.19,6405.2,445.49,18444.62,1171.69,56.75,18587.46
2022-09-22,2223.0,2202.0,2243.0,2201.0,14627.0,0.9308,1.9065,3239.0,3884.07,3257.87,3757.99,30076.68,11066.8,6430.66,440.58,18147.95,1151.54,57.48,18580.15
2022-09-23,2167.0,2223.0,2233.0,2158.0,14535.0,-2.7597,3.3738,3497.0,3855.02,3236.52,3693.23,29590.41,10867.93,6298.77,431.63,17933.27,1119.8,55.8,18524.91
2022-09-26,2134.0,2169.0,2173.5,2130.0,12811.0,-1.4319,2.0074,3263.0,3745.82,3197.92,3655.04,29260.81,10802.92,6163.67,425.51,17855.14,1119.1,55.11,17973.21
2022-09-27,2102.0,2139.5,2153.0,2102.0,13494.0,-1.7527,2.3899,3722.0,3781.48,3242.51,3647.29,29134.99,10829.5,6247.95,425.07,17860.31,1119.8,54.44,18130.66
2022-09-28,2135.0,2109.0,2140.5,2080.5,17391.0,0.9934,2.8544,5577.0,3712.04,3191.38,3719.04,29683.74,11051.64,6091.16,429.56,17250.88,1119.3,54.67,17814.37
2022-09-29,2232.0,2130.5,2305.0,2117.5,29214.0,5.0847,8.7822,5333.0,3765.74,3187.27,3640.47,29225.61,10737.51,6127.89,423.72,17165.87,1101.23,56.59,17933.0
2022-09-30,2142.0,2227.0,2243.5,2137.0,16931.0,-2.5034,4.7715,3418.0,3789.61,3169.6,3585.62,28725.51,10575.62,6077.17,420.72,17222.83,1113.98,55.71,18202.1
2022-10-10,2255.0,2285.0,2312.0,2250.0,11383.0,-1.9139,2.7116,2758.0,3787.37,3116.85,3612.39,29202.88,10542.1,5994.13,423.9,17216.66,1126.0,58.19,18494.75
2022-10-11,2251.5,2255.0,2267.5,2191.0,13884.0,-0.3761,3.3925,2703.0,3835.23,3122.75,3588.84,29239.19,10426.19,6018.82,419.82,16832.36,1119.72,57.59,18389.73
2022-10-12,2344.0,2244.0,2400.0,2197.5,15284.0,4.8301,8.994,3383.0,3824.8,3170.52,3577.03,29210.85,10417.1,6130.51,418.55,16701.03,1114.09,59.54,18277.5
2022-10-13,2352.0,2327.0,2395.0,2275.5,23808.0,2.039,5.0981,5065.0,3798.86,3160.94,3669.91,30038.72,10649.15,6102.91,424.43,16389.11,1124.25,60.83,18272.31
2022-10-14,2290.5,2341.5,2393.0,2287.0,12737.0,-2.9243,4.5068,5796.0,3865.92,3219.29,3583.07,29634.83,10321.39,6256.92,419.74,16587.69,1127.81,59.47,18742.58
2022-10-17,2244.0,2301.0,2307.0,2214.0,15045.0,-2.6886,4.0602,2996.0,3811.15,3232.84,3677.95,30185.82,10675.8,6283.86,428.39,16612.9,1147.23,57.45,18340.27
2022-10-18,2180.0,2248.0,2258.0,2178.5,15384.0,-2.1983,3.5428,40882.0,3783.2,3228.64,3719.98,30523.8,10772.4,6315.24,433.11,16914.58,1150.95,56.53,18220.05
2022-10-19,2190.0,2188.0,2209.5,2162.0,12329.0,-0.1368,2.1789,3264.0,3773.59,3190.27,3695.16,30423.81,10680.51,6289.75,429.21,16511.28,1148.26,55.98,18182.27
2022-10-20,2217.0,2186.5,2244.0,2178.0,12604.0,2.1424,3.0137,2752.0,3795.15,3180.48,3665.78,30333.59,10614.84,6228.79,427.63,16280.22,1158.8,57.04,18348.72
2022-10-21,2218.5,2211.0,2240.5,2165.5,11902.0,0.4073,3.3829,2966.0,3783.76,3184.52,3752.75,31082.56,10859.72,6213.79,432.39,16211.12,1154.11,56.98,18415.7
2022-10-24,2177.0,2227.5,2234.5,2170.5,9701.0,-1.3146,2.8848,2234.0,3839.85,3120.1,3797.34,31499.62,10952.61,6096.46,435.85,15180.69,1163.8,56.17,18470.49
2022-10-25,2215.0,2180.0,2250.0,2156.5,13030.0,1.8391,4.2949,3124.0,3853.9,3119.2,3859.11,31836.74,11199.12,6065.5,442.99,15165.59,1184.6,57.32,18415.76
2022-10-26,2330.0,2222.0,2343.5,2217.5,17818.0,5.1919,5.6885,4249.0,3843.9,3143.6,3830.6,31839.11,10970.99,6123.71,443.58,15317.67,1189.32,60.57,18561.12
2022-10-27,2291.0,2333.5,2341.5,2275.0,16061.0,-1.8844,2.8541,3875.0,3854.97,3126.26,3807.3,32033.28,10792.67,6155.18,442.24,15427.94,1191.26,59.29,18475.19
2022-10-28,2234.0,2284.5,2285.0,2191.0,13053.0,-2.3388,4.103,5416.0,3794.07,3056.0,3901.06,32861.8,11102.45,5944.95,446.82,14863.06,1191.98,57.24,18069.32
2022-10-31,2225.5,2230.5,2241.0,2188.5,12885.0,0.6331,2.35,3223.0,3721.3,3032.52,3871.98,32732.95,10988.15,5879.51,445.13,14687.02,1194.14,57.6,17501.35
2022-11-01,2257.0,2227.0,2275.0,2218.0,11588.0,1.5752,2.5612,3986.0,3805.69,3111.95,3856.1,32653.2,10890.85,5993.41,446.22,15455.27,1205.29,58.12,17876.71
2022-11-02,2250.0,2252.5,2276.5,2233.0,11489.0,0.3344,1.9273,3932.0,3825.63,3147.76,3759.69,32147.76,10524.8,6114.15,439.44,15827.17,1194.23,58.3,17813.05
2022-11-03,2260.5,2249.5,2271.5,2217.5,9689.0,0.422,2.4,2036.0,3819.01,3141.92,3719.89,32001.25,10342.94,6079.19,434.14,15339.49,1186.33,58.58,18027.65
2022-11-04,2350.0,2262.5,2363.5,2259.0,16334.0,3.7986,4.6229,4570.0,3867.22,3218.44,3770.55,32403.22,10475.25,6268.67,441.33,16161.14,1216.2,60.96,18316.52
2022-11-07,2339.0,2344.0,2356.0,2281.5,13184.0,-0.7005,3.1702,3064.0,3912.16,3225.78,3806.8,32827.0,10564.52,6323.78,446.09,16595.91,1219.18,60.41,18214.25
2022-11-08,2345.0,2333.0,2380.0,2314.0,13097.0,0.3423,2.8217,2613.0,3932.28,3211.87,3828.11,33160.83,10616.2,6297.54,449.58,16557.31,1223.9,61.35,18396.58
2022-11-09,2308.0,2345.0,2394.0,2307.0,13538.0,-2.6981,3.71,4298.0,3978.79,3194.73,3748.57,32513.94,10353.17,6281.46,442.7,16358.52,1216.92,59.94,18588.96
2022-11-10,2323.0,2313.0,2351.0,2268.0,15772.0,0.1725,3.5962,2829.0,4009.6,3182.12,3956.37,33715.37,11114.15,6252.62,461.82,16081.04,1245.75,60.11,18535.29
2022-11-11,2458.0,2325.0,2486.5,2325.0,25895.0,5.6296,6.9522,5461.0,4091.26,3235.8,3992.93,33747.86,11323.33,6283.81,470.23,17325.66,1254.9,63.64,18718.39
2022-11-14,2439.5,2464.0,2478.0,2408.0,18024.0,-0.9742,2.8478,3912.0,4049.32,3231.77,3957.25,33536.7,11196.22,6262.7,467.2,17619.71,1257.38,63.33,18757.06
2022-11-15,2437.0,2438.0,2478.0,2422.0,13604.0,-0.632,2.2956,0.0,4095.95,3284.87,3991.73,33592.92,11358.41,6357.38,472.16,18343.12,1266.76,62.88,18891.9
2022-11-16,2405.0,2440.0,2459.0,2385.0,11466.0,-1.232,3.0365,2107.0,4090.73,3270.13,3958.79,33553.83,11183.66,6320.3,468.38,18256.48,1256.98,62.33,18865.57
2022-11-17,2395.0,2412.0,2419.5,2361.0,13177.0,-0.7048,2.4324,3134.0,4064.66,3265.39,3946.56,33546.32,11144.96,6287.38,465.39,18045.66,1251.62,61.79,18987.79
2022-11-18,2415.0,2395.0,2440.0,2376.5,10848.0,1.0038,2.6514,16.0,4037.23,3246.33,3965.34,33745.69,11146.06,6268.43,467.84,17992.54,1260.1,62.81,19126.02
2022-11-21,2380.0,2406.0,2408.5,2355.0,10124.0,-2.0576,2.2153,2986.0,3981.77,3233.51,3949.94,33700.28,11024.51,6328.75,464.27,17655.91,1256.95,61.48,18879.98
2022-11-22,2436.0,2387.0,2440.0,2369.0,10796.0,2.396,2.9832,2100.0,3961.43,3237.62,4003.58,34098.1,11174.41,6266.69,469.54,17424.41,1266.02,62.77,18816.42
2022-11-23,2390.0,2433.0,2441.0,2387.5,9923.0,-1.6056,2.1962,2061.0,3991.52,3245.99,4027.26,34194.06,11285.32,6290.64,473.26,17523.81,1273.2,61.86,18849.36
2022-11-25,2365.0,2380.0,2395.5,2347.5,8936.0,-0.1056,2.027,2649.0,4025.04,3251.0,4026.12,34347.03,11226.36,6360.21,474.92,17573.58,1279.45,60.92,18891.08
2022-11-28,2374.0,2352.0,2379.0,2338.0,9127.0,0.4868,1.7336,2616.0,3954.6,3226.7,3963.94,33849.46,11049.5,6312.97,469.01,17297.94,1272.19,60.91,18696.57
2022-11-29,2381.5,2371.0,2405.5,2366.0,9815.0,0.8042,1.6639,3700.0,4025.75,3301.37,3957.63,33852.53,10983.78,6439.93,469.09,18204.68,1273.33,61.37,19030.0
2022-11-30,2491.0,2377.5,2500.0,2372.0,19869.0,4.6859,5.3748,5709.0,4020.79,3303.1,4080.11,34589.77,11468.0,6471.5,480.78,18597.23,1286.93,63.94,18802.47
2022-12-01,2475.0,2491.5,2527.0,2475.0,40630.0,-0.1009,2.0875,3847.0,4086.93,3317.9,4076.57,34395.01,11482.45,6483.99,482.86,18736.44,1292.77,64.14,19117.54
2022-12-02,2556.0,2477.0,2568.0,2445.5,19691.0,2.8571,4.9495,5205.0,4104.03,3308.06,4071.7,34429.88,11461.5,6471.8,481.54,18675.35,1289.73,65.71,19230.44
2022-12-05,2507.0,2565.0,2577.0,2503.0,16922.0,-1.5125,2.8951,0.0,4139.97,3366.49,3998.84,33947.1,11239.94,6542.18,475.42,19518.29,1281.96,65.07,19303.2
2022-12-06,2500.0,2505.0,2529.5,2476.5,12783.0,-0.892,2.1141,4086.0,4118.06,3367.27,3941.26,33596.34,11014.89,6518.78,470.38,19441.18,1277.21,64.72,19161.73
2022-12-07,2503.0,2501.0,2512.5,2462.0,11547.0,-0.2193,2.02,3430.0,4102.57,3353.73,3933.92,33597.92,10958.55,6534.87,468.47,18814.82,1268.6,64.09,19120.34
2022-12-08,2500.0,2500.0,2530.0,2483.0,10254.0,0.5834,1.8777,1924.0,4176.33,3351.4,3963.51,33781.48,11082.0,6524.04,471.46,19450.23,1269.51,64.54,19215.01
2022-12-09,2470.0,2499.5,2517.0,2470.0,10500.0,-1.3184,1.88,2720.0,4214.98,3361.46,3934.38,33476.46,11004.62,6595.75,470.78,19900.87,1274.72,63.95,19237.78
2022-12-12,2411.0,2468.0,2468.0,2402.0,13008.0,-2.8019,2.6721,2574.0,4133.03,3332.19,3990.56,34005.04,11143.74,6509.33,473.04,19463.63,1269.15,62.18,18767.37
2022-12-13,2454.5,2418.0,2485.0,2407.0,13829.0,1.6777,3.2352,4046.0,4160.71,3329.36,4019.65,34108.64,11256.81,6477.83,478.25,19596.2,1289.3,63.37,18730.73
2022-12-14,2452.0,2455.0,2466.5,2423.0,8712.0,-0.3657,1.7723,2290.0,4159.68,3329.56,3995.32,33966.35,11170.89,6401.46,477.31,19673.45,1285.98,62.92,18789.2
2022-12-15,2386.0,2446.0,2450.0,2375.5,12859.0,-2.3732,3.0383,63693.0,4128.87,3321.31,3895.75,33202.22,10810.53,6410.44,466.03,19368.59,1248.65,61.38,18779.54
2022-12-16,2379.0,2390.0,2421.0,2372.0,14148.0,-0.2097,2.0536,2971.0,4090.99,3320.47,3852.36,32920.46,10705.41,6385.75,461.0,19450.67,1234.59,61.18,18701.21
2022-12-19,2370.0,2394.0,2402.5,2358.5,10606.0,-0.2105,1.8495,0.0,4057.49,3256.76,3817.66,32757.54,10546.03,6265.8,457.89,19352.81,1238.09,60.79,18511.22
2022-12-20,2371.5,2370.0,2410.0,2363.5,12123.0,0.4447,1.962,4525.0,4060.4,3221.71,3821.62,32849.74,10547.11,6180.66,458.77,19094.8,1233.11,61.08,18511.39
